license_id,tw_product,form,ingredient
衛署藥製字第047054號,"""RENABIO"" ACID CONCENTRATES, PART A. RB-1352 ""RENABIO"" BICARBONATE CONCENTRATES POWDER, PART B. RB-01",透析用液劑+透析用粉劑,ACETIC ACID;;DEXTROSE MONOHYDRATE;;POTASSIUM CHLORIDE;;CALCIUM CHLORIDE DIHYDRATE;;SODIUM CHLORIDE;;MAGNESIUM CHLORIDE HEXAHYDRATE (EQ TO MAGNESIUM CHLORIDE 6H2O);;CHLORIDE;;POTASSIUM;;CALCIUM;;MAGNESIUM;;SODIUM;;BICARBONATE;;ACETATE;;SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE);;SODIUM CHLORIDE
衛署藥製字第047070號,GLU-A TABLET 80MG (GLICLAZIDE),錠劑,GLICLAZIDE
衛署藥製字第056294號,Follicare Foam Solution“H.S.”,外用液劑,MINOXIDIL
衛署藥製字第056295號,Lomafine Spray 10mg/g (Terbinafine Hydrochloride),外用噴液劑,TERBINAFINE HYDROCHLORIDE
衛署藥製字第056296號,CaKeep 5mg/100ml Solution for Infusion,注射劑,ZOLEDRONIC ACID MONOHYDRATE
衛署藥製字第056299號,Metina Tablets,錠劑,NORETHINDRONE ACETATE (NORETHISTERONE ACETATE);;ESTRADIOL ETHINYL (EQ TO ETHINYLOESTRADIOL)(EQ TO ETHINYLESTRADIOL)
衛署藥製字第056301號,No.4 Empty Hard Vegetable Capsules“D.F.”,硬空膠囊劑,HYDROXYPROPYL METHYLCELLULOSE (EQ TO HPMC)
衛署藥製字第056302號,Ecolone Cream“Patron”,乳膏劑,ECONAZOLE NITRATE;;TRIAMCINOLONE ACETONIDE
衛署藥製字第056304號,YRIG Shulin Medical Carbon Dioxide,醫用氣體(液態),
衛署藥製字第056306號,"""PPCD""Morphine Sulfate Tablets 15mg",錠劑,MORPHINE SULFATE
衛署藥製字第056319號,Lipiminus F.C.Tablets 10mg,膜衣錠,ATORVASTATIN CALCIUM
衛署藥製字第056321號,Norina Tablets 5mg,錠劑,NORETHINDRONE ACETATE (NORETHISTERONE ACETATE)
衛署藥製字第056323號,Ding Hao Cream,乳膏劑,TESTOSTERONE PROPIONATE;;DIBUCAINE (HCL)
衛署藥製字第056324號,"Gluligen Capsules 250mg ""W.P.""",膠囊劑,CRYSTALLINE GLUCOSAMINE SULFATE
衛署藥製字第056637號,"Thiopental ""SCI""",原料藥結晶性粉末,
衛署藥製字第056639號,Escitalo F.C. Tablets 10mg,膜衣錠,ESCITALOPRAM OXALATE
衛署藥製字第056641號,"Limaprost Alfadex ""Everlight""",（粉）,
衛署藥製字第056643號,Bibi-U Capsules 150mg,膠囊劑,CLINDAMYCIN (HCL);;CLINDAMYCIN (HCL)
衛署藥製字第056644號,Mentholatum AD Cream,乳膏劑,DIPHENHYDRAMINE;;GLYCYRRHETIC ACID (EQ TO GLYCYRRHETINIC ACID);;CROTAMITON;;TOCOPHEROL ACETATE
衛署藥製字第056645號,"Nodoff F.C. Tablets 10mg ""Synray""",膜衣錠,OLANZAPINE
內衛成製字第000150號,"STOMACHIC TABLETS ""C.M.""",錠劑,GENTIAN (GENTIANAE RADIX);;SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE);;DIASTASE;;MAGNESIUM OXIDE
內衛成製字第000154號,"CHENCHAN TABLETS ""C.M.""",錠劑,BISMUTH SUBNITRATE (BISMUTH NITRATE BASIC);;ALBUMIN TANNATE (TANNALBIN);;KAOLIN (WHITE)(BOLUS ALBA)
內衛成製字第000386號,CHENG KONG PILL,丸劑,GLYCYRRHIZA (LIQUORICE);;PHELLODENDRON
內衛成製字第000403號,"SUZINE-K ANTISEPTIC SOLUTION ""S.T.""",外用液劑,BENZALKONIUM CHLORIDE
內衛成製字第000407號,"LISHI OINTMENT ""JEN SHENG""",軟膏劑,CAMPHOR;;CALAMINE;;ZINC OXIDE;;PHENOL (CARBOLIC ACID);;MENTHOL
內衛成製字第000434號,"LIQUOR GRESOLIS SAPONATUS ""Y.Y.""",外用液劑,CRESOL
內衛成製字第000437號,"MECETOL SOLUTION 10% ""Y.Y.""",外用液劑,BENZETHONIUM CHLORIDE
內衛成製字第000541號,"CAFFREN OINTMENT ""GOLD BUTTERFLY""",軟膏劑,SULFANILAMIDE;;SULFUR;;SALICYLIC ACID
內衛成製字第000896號,CHINALOL OINTMENT,軟膏劑,CAMPHOR;;L-MENTHOL ;;METHYL SALICYLATE;;DIPHENHYDRAMINE LAURYL SULFATE;;TOCOPHEROL ACETATE ALPHA (EQ TO VIT E ACETATE) (EQ TO VITAMIN E ACETATE)
內衛成製字第000914號,"BORHER-DING ""JEN SHENG""",薄荷棒,MENTHOL
內衛成製字第000915號,"ACRINOL SOLUTION ""JEN SHENG""",外用液劑,ETHACRIDINE LACTATE MONOHYDRATE (ACRINOL)
內衛成製字第000943號,PAILAN ENEMA,浣腸劑,SODIUM CHLORIDE
內衛成製字第000963號,NYSTUM OINTMENT,軟膏劑,EUCALYPTUS OIL (OLEUM EUCALYPTI);;METHYL SALICYLATE;;CAMPHOR;;L-MENTHOL
內衛成製字第000968號,TCHHTHUSUI,外用液劑,BENZOCAINE (ETHYL AMINOBENZOATE)
內衛成製字第000969號,METHENIN,外用液劑,CAMPHOR;;POTASSIUM IODIDE;;SALICYLIC ACID;;IODINE;;PHENOL (CARBOLIC ACID)
內衛成製字第001138號,*,軟膏劑,METHYL SALICYLATE;;BEESWAX WHITE (WHITE WAX) (CERA ALBA);;WHITE SOFT PARAFFIN (EQ TO WHITE PETROLATUM)(EQ TO PARAFFIN WHITE SOFT);;SALICYLIC ACID;;PEPPERMINT
內衛成製字第001169號,"IODINE TINCTURE ""C.M.""",酊劑,IODINE
內衛成製字第001170號,THROUGH CLYSTER,外用液劑,BENZALKONIUM CHLORIDE;;GLYCERIN (eq to GLYCEROL)
內衛成製字第001204號,ALL GREEN OIL,外用液劑,MENTHOL;;METHYL SALICYLATE;;CITRONELLA OIL;;CLOVE OIL;;CAMPHOR
內衛成製字第001241號,*,軟膏劑,COTTONSEED OIL;;CLOVE OIL
內衛成製字第001268號,MIN TONG SHU LI HUANG JIN YOU,軟膏劑,NUTMEG OIL;;CAMPHOR;;CLOVE OIL;;MENTHOL;;CASSIA OIL
內衛成製字第001271號,"HWANG JIN YOU ""MIN TONG""",軟膏劑,CETYL ALCOHOL (CETANOL)(ALCOHOL CETYLICUS);;CAMPHOR
內衛成製字第001353號,"BAUSENBDAN ""MIN TONG""",散劑,CLOVE POWDER;;SODIUM CARBONATE;;CINNAMON POWDER (CINNAMON CORTEX POWDER);;GINGER POWDER;;CITRUS;;MENTHOL;;GLYCYRRHIZA POWDER;;SODIUM CARBONATE
內衛成製字第001357號,"MENTAM OINTMENT ""MIN TONG""",軟膏劑,METHYL SALICYLATE;;CAMPHOR;;MENTHOL
內衛成製字第001444號,"HEKIOK OAN ""JIN HWU RO""",丸劑,EUGENIA POWDER;;ASISSARUM;;SCOPOLIA EXTRACT POWDER;;CINNAMON (CINNAMON CORTEX ) (CINNAMON BARK);;ACETAMINOPHEN (EQ TO PARACETAMOL);;SAUSSUREA;;AMONUM;;EXTRACT TO GET FINED POWDER
內衛成製字第001473號,"STOMACHIC POWDER ""TAITEN""",散劑,ALUMINUM SILICATE;;MAGNESIUM CARBONATE;;RHUBARB POWDER (EQ TO POWDERED RHUBARB);;DIASTASE;;GLYCYRRHIZA RADIX;;COPTIS POWDER;;SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE);;CINNAMON POWDER (CINNAMON CORTEX POWDER)
內衛成製字第001725號,Shiau Hauh Bao Wey Powder,散劑,BORNEOL;;CINNAMON (CINNAMON CORTEX ) (CINNAMON BARK);;POWDERED ALPINIA OFFICINARUM RHIZOME;;L-MENTHOL ;;GLYCYRRHIZA POWDER;;MAGNESIUM CARBONATE;;SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE)
內衛成製字第002062號,"WAY CHANG YAW ""DERSAN""",散劑,GLYCYRRHIZA (LIQUORICE);;MENTHOL;;CARYOPHILLIN POWDER;;RHUBARB RHIZOMA POWDER;;SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE);;CINNAMON POWDER (CINNAMON CORTEX POWDER)
內衛成製字第003774號,Linkat-San Powder“Tan Li”,散劑,BORNEOL;;CAFFEINE;;PLATYCODON POWDER;;IPECAC POWDER;;MUSK (Synthetic);;CALCIUM CARBONATE
內衛成製字第003815號,TZU WEI SU POWDER,散劑,SODIUM BICARBONATE ( EQ TO SODIUM HYDROGEN CARBONATE);;GENTIAN (GENTIANAE RADIX)
內衛成製字第003847號,IMINTAN,粉劑,GLYCYRRHIZA (LIQUORICE);;GINGER;;MENTHOL;;CLOVE;;BORNEOL;;PEPPER;;ANISE POWDER;;MYRISTICA FRAGRANS;;GAMBIR;;AMONUM;;CINNAMON (CINNAMON CORTEX ) (CINNAMON BARK)
內衛成製字第003868號,KAOL,丸劑,GLYCYRRHIZA POWDER;;GLYCYRRHIZA EXTRACT
內衛藥製字第000007號,HEXIN TABLETS,錠劑,INOSITOL (MESO-INOSITOL)
衛署藥製字第022633號,FLUOMYCIN OINTMENT,軟膏劑,FLUOCINOLONE ACETONIDE;;NEOMYCIN SULFATE
衛署藥製字第022634號,"DIABITIN TABLETS 5MG (GLIBENCLAMIDE) ""VPP""",錠劑,GLYBURIDE (EQ TO GLIBENCLAMIDE)
衛署藥製字第022638號,"MYCODERIN CREAM (MICONAZOLE) ""BOWLIN""",乳膏劑,MICONAZOLE NITRATE
衛署藥製字第022640號,FLUOMYCIN CREAM,乳膏劑,NEOMYCIN (SULFATE);;FLUOCINOLONE ACETONIDE
衛署藥製字第022641號,ROSIS TABLETS 40MG,錠劑,FUROSEMIDE
衛署藥製字第022650號,"HOLISON SYRUP ""ROYAL""",糖漿劑,GLYCYRRHIZAE EXTRACT;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;PLATYCODON EXTRACT;;POLYGALA EXTRACT
衛署藥製字第022655號,PAKEXIN OINTMENT,軟膏劑,TOLNAFTATE;;CHLORHEXIDINE HCL
衛署藥製字第022656號,"DICYCLOMINE TABLETS ""S.Y.""",錠劑,DICYCLOMINE HCL
衛署藥製字第022678號,"BRAMIN TABLETS ""PANBIOTIC""(BROMPHENIRAMIN MALEATE)",錠劑,BROMPHENIRAMINE MALEATE
衛署藥製字第022682號,"TAITA NO.5 INJECTION ""OTSUKA""",注射劑,MAGNESIUM CHLORIDE HEXAHYDRATE (EQ TO MAGNESIUM CHLORIDE 6H2O);;POTASSIUM ACETATE;;SODIUM ACETATE ANHYDROUS;;DEXTROSE ANHYDROUS;;POTASSIUM PHOSPHATE MONOBASIC(EQ TO POTASSIUM BIPHOSPHATE)(EQ TO POTASSIUM DIHYDROGEN PHOSPHATE);;SODIUM CHLORIDE
衛署藥製字第022685號,"WERGEN TABLETS (CIMETIDINE) ""YUNG CHI""",錠劑,CIMETIDINE HCL
衛署藥製字第022686號,CLOMAZOLE CREAM 1% (CLOTRIMAZOLE),乳膏劑,CLOTRIMAZOLE
衛署藥製字第022733號,"DYKATOU OINTMENT ""H.A.""",軟膏劑,PREDNISOLONE;;DIPHENHYDRAMINE
衛署藥製字第022740號,"SULMIN TABLETS (SULFAMETHOXAZOLE) ""W.P.""",錠劑,SULFAMETHOXAZOLE
衛署藥製字第022743號,"STOGAMET TABLETS ""SWISS""(CIMETIDINE)",錠劑,CIMETIDINE
衛署藥製字第022746號,"SUWELIN TABLETS ""S.Y.""(CIMETIDINE)",錠劑,CIMETIDINE
衛署藥製字第022747號,"PISUNIN TABLETS ""Chen Ta""",錠劑,CARBINOXAMINE MALEATE;;PSEUDOEPHEDRINE HCL
衛署藥製字第022796號,"KETOPROFEN I.M. INJECTION 50MG/ML ""Y.Y.""",注射劑,KETOPROFEN
衛署藥製字第022798號,"NOSCON-M TABLETS ""IDEAL""",錠劑,PSEUDOEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE
衛署藥製字第022801號,"Conspin Tablets ""H.S.""",錠劑,TOLPERISONE HCL
衛署藥製字第022809號,"ESPARO E.C. TABLETS (ACETYLSALICYLIC ACID) ""GCPC""",腸溶膜衣錠,ASPIRIN
衛署藥製字第022810號,"WERIN TABLETS ""YUNG CHI""",錠劑,ALUMINUM SILICATE;;OXETHAZAINE
衛署藥製字第022814號,"GENTAMYCIN SULFATE INJECTION 40mg/ml ""T.F.""",注射劑,GENTAMICIN (AS SULFATE)
衛署藥製字第022815號,"LORAZEPAM TABLETS 0.5 MG ""F.Y.""",錠劑,LORAZEPAM
衛署藥製字第022816號,"LORAZIN TABLETS (LORAZEPAM) ""JOHNSON""",錠劑,LORAZEPAM
衛署藥製字第022819號,"LORAZEPAM TABLETS 1 MG ""F.Y.""",錠劑,LORAZEPAM
衛署藥製字第022856號,"DEMINLIN TABLETS ""S.C."" (DEXCHLORPHENIRAMINE MALEATE)",錠劑,DEXCHLORPHENIRAMINE MALEATE
衛署藥製字第022861號,"PECSIE GRANULES ""KYORIN""",內服顆粒劑,MUCIN GASTRIC;;MAGNESIUM TRISILICATE;;ALUMINUM HYDROXIDE DRIED GEL
衛署藥製字第022867號,"MYCOMB OTIC DROPS ""SINPHAR""",滴劑,NYSTATIN;;NEOMYCIN (SULFATE);;GRAMICIDIN;;TRIAMCINOLONE ACETONIDE
衛署藥製字第022868號,"GENCHANG S.C. TABLETS ""J.S.""",糖衣錠,GERANIUM HERBA POWDER;;GAMBIR POWDER;;GENTIANA SCABRAE RADIX;;BERBERINE CHLORIDE
衛署藥製字第022872號,"Gasbella TABLETS ""VPP""",錠劑,PHENOBARBITAL;;BELLADONNA
衛署藥製字第022873號,"CLONIDINE HCL ""YUNG ZIP""",（粉）,CLONIDINE HCL (CLONIDINE HYDROCHLORIDE)
衛署藥製字第022904號,"COCOLIN SYRUP ""F.B.""",糖漿劑,DEXTROMETHORPHAN HBR;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE
衛署藥製字第022905號,TRANZANSHOW CAPSULES,膠囊劑,TRANEXAMIC ACID
衛署藥製字第022908號,"SPIRONOLACTONE TABLETS ""S.C.""",錠劑,SPIRONOLACTONE
衛署藥製字第022918號,"DOXYMYCIN GRANULES (DOXYCYCLINE) ""YUNG SHIN""",內服顆粒劑,DOXYCYCLINE (HCL)
衛署藥製字第022920號,"CHLORSON EYE OINTMENT ""OASIS""",點眼膏劑,CHLORAMPHENICOL;;HYDROCORTISONE ACETATE
衛署藥製字第022921號,"HIGHSAN TABLETS (PYRANTEL) ""C.M.""",錠劑,PYRANTEL (PAMOATE)
衛署藥製字第022928號,"ODETIN TABLETS (BUCLIZINE) ""VPP""",錠劑,BUCLIZINE HCL
衛署藥製字第022930號,"GEXAMIN INJECTION (TRANEXAMIC ACID) ""GENTLE""",注射劑,TRANEXAMIC ACID
衛署藥製字第022967號,PAWINT SOLUTION (DIMENHYDRINATE),內服液劑,DIMENHYDRINATE
衛署藥製字第022970號,"CANHONLIN INJECTION ""Y.Y.""",注射劑,ANETHOLE TRITHIONE;;LIDOCAINE
衛署藥製字第022971號,"PAINSTOP CAPSULES""SWISS"" (DICLOFENAC)",膠囊劑,DICLOFENAC SODIUM
衛署藥製字第022982號,"BISOCU TABLETS ""W.P."" (BROMHEXINE HYDROCHLORIDE)",錠劑,BROMHEXINE HCL
衛署藥製字第023037號,"CARDOLOL TABLETS 10MG ""VPP"" (PROPRANOLOL)",錠劑,PROPRANOLOL HCL
衛署藥製字第023038號,"CHAA CREAM ""H.C.T."" (CHLOROHYDROXY ALUMINUM ALLANTOINATE)",乳膏劑,ALUMINUM CHLORHYDROXYALLANTOINATE (ALCOXA)
衛署藥製字第023041號,"ALLOPURINOL TABLETS ""PANBIOTIC""",錠劑,ALLOPURINOL
衛署藥製字第023048號,"CEZOLIN INJECTION 1GM ""SWISS""",注射劑,CEFAZOLIN SODIUM
衛署藥製字第023054號,"Cephen S.C. Tablets ""Y.Y.""",糖衣錠,DIPHENIDOL HYDROCHLORIDE (eq to DIFENIDOL HCL)
衛署藥製字第023060號,"CIMETIDINE TABLETS ""H.C.T.""",錠劑,CIMETIDINE
衛署藥製字第023083號,"GALACILLIN CAPSULES 500MG ""C.S.P.""",膠囊劑,AMPICILLIN;;CLOXACILLIN (SODIUM)
衛署藥製字第023085號,"AMOXICILLIN CAPSULES ""C.S.P.""",膠囊劑,AMOXYCILLIN (TRIHYDRATE)
衛署藥製字第038290號,"ANODYNE SOLUTION 1% ""ROOT"" (INDOMETHACIN)",外用液劑,INDOMETHACIN (eq to Indometacin)
衛署藥製字第038291號,"WEIMOK F.C. TABLETS 40MG ""WEIDAR"" (FAMOTIDINE)",膜衣錠,FAMOTIDINE
衛署藥製字第038293號,"KOTEX CREAM ""MEIDER""",乳膏劑,TOLNAFTATE;;CHLORHEXIDINE HCL
衛署藥製字第038294號,"COTEN CREAM 5MG/GM (PIROXICAM) ""MEIDER""",乳膏劑,PIROXICAM
衛署藥製字第038295號,"KAPOS TABLETS 250MG (CARBOCYSTEINE) ""MEIDER""",錠劑,CARBOCYSTEINE (S-CARBOXYMETHYL CYSTEINE)
衛署藥製字第038296號,"GEMNPID F.C. TABLETS 600MG (GEMFIBROZIL) ""C.C.P.C.""",膜衣錠,GEMFIBROZIL
衛署藥製字第038297號,LU-LU SCALP APPLICATION 0.05% W/W (CLOBETASOL-17-PROPIONATE),外用液劑,CLOBETASOL-17-PROPIONATE
衛署藥製字第038308號,"NIKA INJECTION 250 MG/ML (NIKETHAMIDE) ""S.Y.""",注射劑,NIKETHAMIDE
衛署藥製字第038310號,"TIESONMIN PLASTER ""SHENG CHUN""",藥膠布,DL-CAMPHOR ;;MENTHOL;;GLYCOL SALICYLATE;;GLYCYRRHIZINIC ACID (EQ TO GLYCYRRHETINIC ACID GLYCOSIDE)(EQ TO GLYCYRRHIZIC ACID );;DIPHENHYDRAMINE HCL;;TOCOPHEROL ACETATE
衛署藥製字第038311號,Corane Tablets “S.C.”,錠劑,TIPEPIDINE HIBENZATE
衛署藥製字第038313號,SIUGUANDEXARON INJECTION FORTE,注射劑,DEXAMETHASONE SODIUM PHOSPHATE
衛署藥製字第038317號,"DRAMINE INJECTION 50MG/ML ""S.Y.""(DIMENHYDRINATE)",注射劑,DIMENHYDRINATE
衛署藥製字第038318號,"PROFEN GRANULES ""Y.Y.""",內服顆粒劑,IBUPROFEN
衛署藥製字第038352號,U MEI FU SOLUTION 2% W/W (TRICLOSAN),外用液劑,TRICLOSAN (EQ TO IRGASAN DP-300) (EQ TO TRICHLOROHYDROXYDIPHENYL ETHER)
衛署藥製字第038353號,TOPCEF CAPSULES 250MG (CEPHRADINE),膠囊劑,CEPHRADINE MONOHYDRATE
衛署藥製字第038356號,"SUITERIN CREAM 1% (DICLOFENAC) ""EVEREST""",乳膏劑,DICLOFENAC SODIUM
衛署藥製字第038357號,"MEDECOUGH CAPSULES ""C.L.""",膠囊劑,POTASSIUM CRESOLSULFONATE;;LYSOZYME CHLORIDE;;DEXTROMETHORPHAN HBR
衛署藥製字第038368號,"SUPEROCIN F.C. TABLETS 500MG ""WEIDAR""",膜衣錠,CIPROFLOXACIN (HCL)
衛署藥製字第038446號,"BUSPAN TABLETS 10MG (SCOPOLAMINE BUTYLBROMIDE)""S.C""",錠劑,BUTYLSCOPOLAMINE BROMIDE (EQ TO HYOSCINE-N-BUTYLBROMIDE)
衛署藥製字第038450號,"ACETIN TABLETS 100MG ""S.C.""",錠劑,ACETYLCYSTEINE
衛署藥製字第038453號,"TRIMPRIM TABLETS 100MG (TRIMETHOPRIM) ""S.C""",錠劑,TRIMETHOPRIM
衛署藥製字第038454號,"CIMETIDINE TABLETS 200MG ""S.C""",錠劑,CIMETIDINE
衛署藥製字第038455號,"GUAIFENESIN TABLETS 200MG ""S.C.""",錠劑,GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)
衛署藥製字第038460號,"PIROCAM TABLETS 20MG (PIROXICAM) ""S.C""",錠劑,PIROXICAM
衛署藥製字第038491號,"SUTA TABLETS 500MG (ACETAMINOPHEN) ""C.M.""",錠劑,ACETAMINOPHEN (EQ TO PARACETAMOL)
衛署藥製字第038492號,"Antibacterial SOLUTION 5MG/ML ""C.M."" (TRICLOSAN)",外用液劑,TRICLOSAN (EQ TO IRGASAN DP-300) (EQ TO TRICHLOROHYDROXYDIPHENYL ETHER)
衛署藥製字第038493號,"PAS CALCIUM F.C. TABLETS 500MG ""P.L.""(CALCIUM PAMINOSALICYLATE)",膜衣錠,AMINOSALICYLATE CALCIUM PARA-
衛署藥製字第038494號,"NALODINE F.C. TABLETS 100MG (TICLOPIDINE) ""ROYAL""",膜衣錠,TICLOPIDINE HCL
衛署藥製字第038511號,"VAGENT CREAM 10MG/GM (ISOCONAZOLE) ""GCPC""",乳膏劑,ISOCONAZOLE NITRATE
衛署藥製字第038513號,"CICLOM CREAM 1% (CICLOPIROX OLAMINE) ""H.S.""",乳膏劑,CICLOPIROX OLAMINE (CICLOPIROX ETHANOLAMINE SALT)
衛署藥製字第038520號,FULL GREAM,乳膏劑,BETAMETHASONE VALERATE;;GENTAMICIN SULFATE;;IODOCHLORHYDROXYQUIN;;TOLNAFTATE
衛署藥製字第038522號,"WENINE TABLETS ""LITA""",錠劑,SIMETHICONE (ACTIVE DIMETHICONE);;ALUMINUM HYDROXIDE DRIED GEL;;MAGNESIUM HYDROXIDE
衛署藥製字第038523號,"DEOSE INJECTION 50MG/ML (DEXTROSE)""ASTAR""",注射劑,DEXTROSE
衛署藥製字第038524號,"ENCORT CREAM 0.1% (TRIAMCINOLONE ACETONIDE) ""EVEREST""",乳膏劑,TRIAMCINOLONE (ACETONIDE)
衛署藥製字第038525號,"INDOCIN SOLUTION 10MG/ML ""M.S"" (INDOMETHACIN)",外用液劑,INDOMETHACIN (eq to Indometacin)
衛署藥製字第038544號,"CEKONIN FOR INJECTION (CEFUROXIME)""SWISS""",乾粉注射劑,CEFUROXIME (SODIUM);;CEFUROXIME (SODIUM);;CEFUROXIME (SODIUM);;CEFUROXIME (SODIUM)
衛署藥製字第038554號,Sinflo F.C. Tablet 100 mg,膜衣錠,OFLOXACIN
衛署藥製字第038555號,CINOLONE IV INFUSION 2MG/ML,注射劑,CIPROFLOXACIN
衛署藥製字第038556號,"CIMEDIN TABLETS 400MG (CIMETIDINE) ""TBC""",錠劑,CIMETIDINE
衛署藥製字第038559號,"GINKGO S.C. TABLETS 9.6MG ""C.H."" (GINKGOFLAVONGLYCOSIDE)",糖衣錠,GINKGO BILOBA EXTRACT
衛署藥製字第038560號,ANTI-DANDRUFF SHAMPOO 2% (KETOCONAZOLE),外用液劑,KETOCONAZOLE
衛署藥製字第038568號,"CHIHNITENG POWDER ""C.A""",散劑,ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE;;ASPIRIN;;BROMISOVALUM ( EQ TO BROMOVALERYLUREA) ( EQ TO BROMVALETONE)
衛署藥製字第038579號,"Povidone Iodine solution 10% w/v ""F.Y.""",外用液劑,POVIDONE-IODINE
衛署藥製字第038588號,"SHEN TONE GEL 1% ""ELT"" (INDOMETHACIN)。",外用凝膠劑,INDOMETHACIN (eq to Indometacin)
衛署藥製字第038589號,"SUTA EXTRA TABLETS ""C.M.""",錠劑,ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS
衛署藥製字第038592號,"FURUAN TABLETS ""H.S.""",錠劑,SCOPOLAMINE HBR;;CAFFEINE;;DIMENHYDRINATE
衛署藥製字第038593號,PIRENGEN SOLUTION 1% (SULCONAZOLE),外用液劑,SULCONAZOLE NITRATE
衛署藥製字第050251號,Desud Plus Sublingual Tablets,舌下錠,BUPRENORPHINE HYDROCHLORIDE;;NALOXONE HCL DIHYDRATE
衛署藥製字第050253號,Surotec Solution 5mg/ml,內服液劑,FENOTEROL HYDROBROMIDE;;FENOTEROL HYDROBROMIDE
衛署藥製字第050254號,Rixia Tablets 0.5mg“MACRO”(Metolazone),錠劑,METOLAZONE
衛署藥製字第050255號,Prazepam Tablets 10 mg “O-S”,錠劑,PRAZEPAM
衛署藥製字第050256號,Meroxin Powder for Injection,乾粉注射劑,MEROPENEM TRIHYDRATE;;MEROPENEM TRIHYDRATE;;MEROPENEM TRIHYDRATE
衛署藥製字第050257號,Mai Teng Wen Gan PAP“D.S”,藥膠布,TOCOPHEROL ACETATE ALPHA DL-;;CAPSICUM EXTRACT;;DL-CAMPHOR ;;GLYCOL SALICYLATE
衛署藥製字第050259號,Minoxil Topical Solution 2% (Minoxidil) “Patron”,外用液劑,MINOXIDIL
衛署藥製字第050260號,Tontarin Tablets 50mg“S.L”(DICLOFENAC),錠劑,DICLOFENAC SODIUM
衛署藥製字第050261號,“T.F.”Su-Ton Tablets,錠劑,ACETAMINOPHEN (EQ TO PARACETAMOL);;MEPHENOXALONE
衛署藥製字第050418號,Semelo Ophthalmic Solution,眼用液劑,GENTAMICIN (AS SULFATE);;BETAMETHASONE SODIUM PHOSPHATE
衛署藥製字第050419號,Ethanol for Disinfection,外用液劑,ALCOHOL 95% ( EQ TO ETHANOL 95%)
衛署藥製字第050420號,Deschu Tablets 2.5 mg,錠劑,DESLORATADINE
衛署藥製字第050421號,NAN YA Medical liquid OXYGEN,醫用氣體(液態),
衛署藥製字第050423號,Mafarin Tablets 2.5 mg,錠劑,WARFARIN SODIUM CLATHRATE
衛署藥製字第050424號,Vantydin 12 Hour SR F.C. Tablets,持續性藥效膜衣錠,PSEUDOEPHEDRINE HCL;;FEXOFENADINE HYDROCHLORIDE
衛署藥製字第050766號,Lianxo Granules 100mg/g “Panbiotic”,內服顆粒劑,EPRAZINONE HCL
衛署藥製字第050767號,Fresh up Topical Solution 5%,外用液劑,MINOXIDIL
衛署藥製字第050768號,KYOTIL IV INJECTION 1mg/ml,注射劑,GRANISETRON (HCL)
衛署藥製字第050769號,Glicron MR Tablets 30 mg,持續性藥效錠,GLICLAZIDE
衛署藥製字第050881號,Panadol Cold & Flu Hot Remedy Powder extra formula,散劑,ASCORBIC ACID (COATED);;PHENYLEPHRINE HCL;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (DENSE POWDER);;DEXTROMETHORPHAN HBR;;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (DENSE POWDER);;PHENYLEPHRINE HCL;;ASCORBIC ACID (COATED)
衛署藥製字第050881號,Panadol Cold & Flu Hot Remedy Powder extra formula,散劑,ASCORBIC ACID (COATED);;PHENYLEPHRINE HCL;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (DENSE POWDER);;DEXTROMETHORPHAN HBR;;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (DENSE POWDER);;PHENYLEPHRINE HCL;;ASCORBIC ACID (COATED)
衛署藥製字第051022號,Ferich Forte Capsules,膠囊劑,POLYSACCHARIDE IRON COMPLEX;;FOLIC ACID;;CYANOCOBALAMIN (VIT B12)
衛署藥製字第051024號,Mitegone Lotion,洗劑,BENZYL BENZOATE
衛署藥製字第051025號,Wen Li Ho Plaster“T.S”,藥膠布,L-MENTHOL ;;INDOMETHACIN (eq to Indometacin)
衛署藥製字第051026號,Pacoline Ku Kuan Capsules,膠囊劑,"CRYSTALLINE GLUCOSAMINE SULFATE (EQ TO GLUCOSAMINE SULFATE 250 MG, SODIUM CHLORIDE 64 MG)"
衛署藥製字第051027號,Xizuam Capsules 500mg,膠囊劑,D-GLUCOSAMINE SULFATE DISODIUM CHLORIDE;;D-GLUCOSAMINE SULFATE DISODIUM CHLORIDE
